"Time (ms)","Recording (a.u.)"
2.639891663E2,-1.128378697E-2
2.640100004E2,-1.009179465E-2
2.640308345E2,-9.033318609E-3
2.640516686E2,-7.975805551E-3
2.640725027E2,-6.733624265E-3
2.640933369E2,-5.857548211E-3
2.641141710E2,-4.807546735E-3
2.641350051E2,-3.819269128E-3
2.641558392E2,-2.911324380E-3
2.641766734E2,-1.718365122E-3
2.641975075E2,-7.762900786E-4
2.642183416E2,2.649256494E-4
2.642391757E2,1.332366839E-3
2.642600098E2,2.272010315E-3
2.642808440E2,3.375762142E-3
2.643016781E2,4.151128232E-3
2.643225122E2,4.958597012E-3
2.643433463E2,5.753451027E-3
2.643641805E2,6.300077774E-3
2.643850146E2,7.149236742E-3
2.644058487E2,7.832111791E-3
2.644266828E2,8.459825069E-3
2.644475170E2,9.164645337E-3
2.644683511E2,9.687017649E-3
2.644891852E2,1.033304259E-2
2.645100193E2,1.079188474E-2
2.645308534E2,1.122098416E-2
2.645516876E2,1.148407441E-2
2.645725217E2,1.140838582E-2
2.645933558E2,1.154870261E-2
2.646141899E2,1.147151645E-2
2.646350241E2,1.145055331E-2
2.646558582E2,1.154589467E-2
2.646766923E2,1.118753664E-2
2.646975264E2,1.096517034E-2
2.647183605E2,1.057134941E-2
2.647391947E2,1.004136913E-2
2.647600288E2,9.717985988E-3
2.647808629E2,9.012639523E-3
2.648016970E2,8.313934319E-3
2.648225312E2,7.632030640E-3
2.648433653E2,6.981039885E-3
2.648641994E2,6.526316050E-3
2.648850335E2,5.885010585E-3
2.649058676E2,5.270931870E-3
2.649267018E2,4.450781737E-3
2.649475359E2,3.573858179E-3
2.649683700E2,2.785008168E-3
2.649892041E2,1.783150132E-3
2.650100383E2,8.284606156E-4
2.650308724E2,-2.442475816E-4
2.650517065E2,-1.357882866E-3
2.650725406E2,-2.490038984E-3
2.650933747E2,-3.708346514E-3
2.651142089E2,-4.830530845E-3
2.651350430E2,-5.923646502E-3
2.651558771E2,-6.896417588E-3
2.651767112E2,-7.935551926E-3
2.651975454E2,-9.015604854E-3
2.652183795E2,-1.004183758E-2
2.652392136E2,-1.103795227E-2
2.652600477E2,-1.182759460E-2
2.652808819E2,-1.270467602E-2
2.653017160E2,-1.357346866E-2
2.653225501E2,-1.436073519E-2
2.653433842E2,-1.529213414E-2
2.653642183E2,-1.603571698E-2
2.653850525E2,-1.679857820E-2
2.654058866E2,-1.753118262E-2
2.654267207E2,-1.812951826E-2
2.654475548E2,-1.904704049E-2
2.654683890E2,-1.984018460E-2
2.654892231E2,-2.054134384E-2
2.655100572E2,-2.123833075E-2
2.655308913E2,-2.158612013E-2
2.655517254E2,-2.186150476E-2
2.655725596E2,-2.205578238E-2
2.655933937E2,-2.211746946E-2
2.656142278E2,-2.204611711E-2
2.656350619E2,-2.198463306E-2
2.656558961E2,-2.184287459E-2
2.656767302E2,-2.149290219E-2
2.656975643E2,-2.122931927E-2
2.657183984E2,-2.089754492E-2
2.657392325E2,-2.060203813E-2
2.657600667E2,-2.029816248E-2
2.657809008E2,-1.972880960E-2
2.658017349E2,-1.913860068E-2
2.658225690E2,-1.859378442E-2
2.658434032E2,-1.802362129E-2
2.658642373E2,-1.736634225E-2
2.658850714E2,-1.669429988E-2
2.659059055E2,-1.608699374E-2
2.659267396E2,-1.538175344E-2
2.659475738E2,-1.466262341E-2
2.659684079E2,-1.404170413E-2
2.659892420E2,-1.321322005E-2
2.660100761E2,-1.231486723E-2
2.660309103E2,-1.136778854E-2
2.660517444E2,-1.011750288E-2
2.660725785E2,-8.876959793E-3
2.660934126E2,-7.704276592E-3
2.661142468E2,-6.553535350E-3
2.661350809E2,-5.384617485E-3
2.661559150E2,-4.328776151E-3
2.661767491E2,-3.383570816E-3
2.661975832E2,-2.321545035E-3
2.662184174E2,-1.445084577E-3
2.662392515E2,-5.818412756E-4
2.662600856E2,4.661286366E-4
2.662809197E2,1.375214662E-3
2.663017539E2,2.226773417E-3
2.663225880E2,3.177655162E-3
2.663434221E2,3.824607236E-3
2.663642562E2,4.401941784E-3
2.663850903E2,5.181293935E-3
2.664059245E2,5.672349595E-3
2.664267586E2,6.159555167E-3
2.664475927E2,6.619848311E-3
2.664684268E2,7.001454476E-3
2.664892610E2,7.380485535E-3
2.665100951E2,7.627316285E-3
2.665309292E2,8.102044463E-3
2.665517633E2,8.389873430E-3
2.665725974E2,8.629678749E-3
2.665934316E2,8.933458477E-3
2.666142657E2,8.770938963E-3
2.666350998E2,8.671879768E-3
2.666559339E2,8.505288512E-3
2.666767681E2,8.049046621E-3
2.666976022E2,7.685923483E-3
2.667184363E2,7.246520370E-3
2.667392704E2,6.930999458E-3
2.667601045E2,6.655442528E-3
2.667809387E2,6.205358543E-3
2.668017728E2,5.881743506E-3
2.668226069E2,5.309266038E-3
2.668434410E2,4.524552263E-3
2.668642752E2,3.841267666E-3
2.668851093E2,3.075360553E-3
2.669059434E2,2.375288866E-3
2.669267775E2,1.654899796E-3
2.669476117E2,8.332386496E-4
2.669684458E2,1.117587090E-5
2.669892799E2,-8.704634965E-4
2.670101140E2,-1.743249013E-3
2.670309481E2,-2.636654070E-3
2.670517823E2,-3.674183507E-3
2.670726164E2,-4.745564424E-3
2.670934505E2,-5.897748750E-3
2.671142846E2,-7.153695915E-3
2.671351188E2,-8.219766431E-3
2.671559529E2,-9.229429066E-3
2.671767870E2,-1.024835464E-2
2.671976211E2,-1.118239295E-2
2.672184552E2,-1.198762842E-2
2.672392894E2,-1.275024004E-2
2.672601235E2,-1.354173478E-2
2.672809576E2,-1.426525041E-2
2.673017917E2,-1.514836960E-2
2.673226259E2,-1.588626578E-2
2.673434600E2,-1.659221575E-2
2.673642941E2,-1.726155914E-2
2.673851282E2,-1.761100069E-2
2.674059623E2,-1.818405092E-2
2.674267965E2,-1.864377968E-2
2.674476306E2,-1.904254034E-2
2.674684647E2,-1.938474737E-2
2.674892988E2,-1.949905232E-2
2.675101330E2,-1.987123862E-2
2.675309671E2,-2.009310201E-2
2.675518012E2,-2.029742301E-2
2.675726353E2,-2.049820870E-2
2.675934694E2,-2.030769549E-2
2.676143036E2,-2.019042522E-2
2.676351377E2,-2.000565268E-2
2.676559718E2,-1.967542805E-2
2.676768059E2,-1.945079118E-2
2.676976401E2,-1.903245971E-2
2.677184742E2,-1.855286397E-2
2.677393083E2,-1.802000962E-2
2.677601424E2,-1.742446423E-2
2.677809766E2,-1.701036841E-2
2.678018107E2,-1.643885300E-2
2.678226448E2,-1.572238654E-2
2.678434789E2,-1.485056989E-2
2.678643130E2,-1.390411891E-2
2.678851472E2,-1.294616610E-2
2.679059813E2,-1.182367560E-2
2.679268154E2,-1.082894765E-2
2.679476495E2,-9.769273922E-3
2.679684837E2,-8.823344484E-3
2.679893178E2,-8.075406775E-3
2.680101519E2,-7.162410766E-3
2.680309860E2,-6.196901202E-3
2.680518201E2,-5.279327743E-3
2.680726543E2,-4.341953434E-3
2.680934884E2,-3.163962159E-3
2.681143225E2,-1.987619791E-3
2.681351566E2,-7.758181891E-4
2.681559908E2,4.978324869E-4
2.681768249E2,1.426798408E-3
2.681976590E2,2.361012390E-3
2.682184931E2,3.401363036E-3
2.682393272E2,4.255593754E-3
2.682601614E2,5.164891947E-3
2.682809955E2,6.033675745E-3
2.683018296E2,6.758200936E-3
2.683226637E2,7.530007977E-3
2.683434979E2,8.063166402E-3
2.683643320E2,8.680917323E-3
2.683851661E2,9.398059919E-3
2.684060002E2,9.946384467E-3
2.684268343E2,1.047670841E-2
2.684476685E2,1.069102995E-2
2.684685026E2,1.101269200E-2
2.684893367E2,1.127146836E-2
2.685101708E2,1.130742207E-2
2.685310050E2,1.153094694E-2
2.685518391E2,1.145047508E-2
2.685726732E2,1.139983162E-2
2.685935073E2,1.136976667E-2
2.686143415E2,1.112992875E-2
2.686351756E2,1.112502627E-2
2.686560097E2,1.090029813E-2
2.686768438E2,1.045659371E-2
2.686976779E2,9.973675944E-3
2.687185121E2,9.337268770E-3
2.687393462E2,8.889014833E-3
2.687601803E2,8.408663794E-3
2.687810144E2,7.893539034E-3
2.688018486E2,7.304530125E-3
2.688226827E2,6.545875687E-3
2.688435168E2,5.862866994E-3
2.688643509E2,4.939657170E-3
2.688851850E2,3.999570385E-3
2.689060192E2,2.877123887E-3
2.689268533E2,1.645653392E-3
2.689476874E2,6.546460791E-4
2.689685215E2,-5.473171477E-4
2.689893557E2,-1.449715346E-3
2.690101898E2,-2.368149580E-3
2.690310239E2,-3.406754695E-3
2.690518580E2,-4.186364822E-3
2.690726921E2,-5.266492255E-3
2.690935263E2,-6.186036393E-3
2.691143604E2,-7.052795496E-3
2.691351945E2,-8.082313463E-3
2.691560286E2,-8.960587904E-3
2.691768628E2,-9.990966879E-3
2.691976969E2,-1.090875920E-2
2.692185310E2,-1.171766780E-2
2.692393651E2,-1.251291484E-2
2.692601992E2,-1.303739287E-2
2.692810334E2,-1.372073498E-2
2.693018675E2,-1.432783529E-2
2.693227016E2,-1.486235205E-2
2.693435357E2,-1.564371958E-2
2.693643699E2,-1.615490206E-2
2.693852040E2,-1.689639874E-2
2.694060381E2,-1.746830903E-2
2.694268722E2,-1.773338020E-2
2.694477064E2,-1.835992560E-2
2.694685405E2,-1.849114522E-2
2.694893746E2,-1.864147931E-2
2.695102087E2,-1.878723502E-2
2.695310428E2,-1.867669448E-2
2.695518770E2,-1.880623214E-2
2.695727111E2,-1.843423396E-2
2.695935452E2,-1.819286495E-2
2.696143793E2,-1.813503914E-2
2.696352135E2,-1.773204468E-2
2.696560476E2,-1.760844514E-2
2.696768817E2,-1.729616523E-2
2.696977158E2,-1.670195907E-2
2.697185499E2,-1.614426449E-2
2.697393841E2,-1.548062917E-2
2.697602182E2,-1.487576682E-2
2.697810523E2,-1.416098885E-2
2.698018864E2,-1.349172927E-2
2.698227206E2,-1.271257177E-2
2.698435547E2,-1.171307452E-2
2.698643888E2,-1.108080149E-2
2.698852229E2,-1.015310548E-2
2.699060570E2,-9.108890779E-3
2.699268912E2,-8.236350492E-3
2.699477253E2,-7.028522436E-3
2.699685594E2,-6.080967374E-3
2.699893935E2,-4.995276686E-3
2.700102277E2,-3.745487658E-3
2.700310618E2,-2.676148433E-3
2.700518959E2,-1.307723112E-3
2.700727300E2,-7.348490180E-5
2.700935642E2,9.437504923E-4
2.701143983E2,1.960743219E-3
2.701352324E2,3.004324157E-3
2.701560665E2,4.211688414E-3
2.701769006E2,5.313410889E-3
2.701977348E2,6.357286125E-3
2.702185689E2,7.281968370E-3
2.702394030E2,7.902824320E-3
2.702602371E2,8.547648787E-3
2.702810713E2,8.994214237E-3
2.703019054E2,9.416943416E-3
2.703227395E2,1.002700813E-2
2.703435736E2,1.047047321E-2
2.703644077E2,1.107711717E-2
2.703852419E2,1.160402410E-2
2.704060760E2,1.205175929E-2
2.704269101E2,1.259372570E-2
2.704477442E2,1.304366626E-2
2.704685784E2,1.352629717E-2
2.704894125E2,1.377600711E-2
2.705102466E2,1.401244476E-2
2.705310807E2,1.409960352E-2
2.705519148E2,1.398943365E-2
2.705727490E2,1.401521266E-2
2.705935831E2,1.377099566E-2
2.706144172E2,1.344263088E-2
2.706352513E2,1.318386104E-2
2.706560855E2,1.274017990E-2
2.706769196E2,1.218561083E-2
2.706977537E2,1.151775196E-2
2.707185878E2,1.064762566E-2
2.707394219E2,9.622124955E-3
2.707602561E2,8.592393249E-3
2.707810902E2,7.814522833E-3
2.708019243E2,7.050882094E-3
2.708227584E2,6.218532100E-3
2.708435926E2,5.473734345E-3
2.708644267E2,4.538103007E-3
2.708852608E2,3.860768629E-3
2.709060949E2,3.256260185E-3
2.709269291E2,2.453389112E-3
2.709477632E2,1.622220967E-3
2.709685973E2,3.809045593E-4
2.709894314E2,-8.297776803E-4
2.710102655E2,-1.951447339E-3
2.710310997E2,-2.939352300E-3
2.710519338E2,-3.841303289E-3
2.710727679E2,-4.964551423E-3
2.710936020E2,-5.935050081E-3
2.711144362E2,-7.026510313E-3
2.711352703E2,-8.061172441E-3
2.711561044E2,-8.922943845E-3
2.711769385E2,-9.866017848E-3
2.711977726E2,-1.056943648E-2
2.712186068E2,-1.137713343E-2
2.712394409E2,-1.219767146E-2
2.712602750E2,-1.275332645E-2
2.712811091E2,-1.341285836E-2
2.713019433E2,-1.385078952E-2
2.713227774E2,-1.416916680E-2
2.713436115E2,-1.456366293E-2
2.713644456E2,-1.485641580E-2
2.713852797E2,-1.525001973E-2
2.714061139E2,-1.554672513E-2
2.714269480E2,-1.593225077E-2
2.714477821E2,-1.617280021E-2
2.714686162E2,-1.620606706E-2
2.714894504E2,-1.642726548E-2
2.715102845E2,-1.636341773E-2
2.715311186E2,-1.631414518E-2
2.715519527E2,-1.617846452E-2
2.715727868E2,-1.581249014E-2
2.715936210E2,-1.557458099E-2
2.716144551E2,-1.525601558E-2
2.716352892E2,-1.497440785E-2
2.716561233E2,-1.453232486E-2
2.716769575E2,-1.395199820E-2
2.716977916E2,-1.339286566E-2
2.717186257E2,-1.267212722E-2
2.717394598E2,-1.201441139E-2
2.717602940E2,-1.123078633E-2
2.717811281E2,-1.019598357E-2
2.718019622E2,-9.335212409E-3
2.718227963E2,-8.309174329E-3
2.718436304E2,-7.282294333E-3
2.718644646E2,-6.594433449E-3
2.718852987E2,-5.636538379E-3
2.719061328E2,-4.729261622E-3
2.719269669E2,-3.764191177E-3
2.719478011E2,-2.609552583E-3
2.719686352E2,-1.555037103E-3
2.719894693E2,-3.769459436E-4
2.720103034E2,7.224219153E-4
2.720311375E2,1.923272386E-3
2.720519717E2,3.008520463E-3
2.720728058E2,4.057187587E-3
2.720936399E2,5.047554616E-3
2.721144740E2,5.689109676E-3
2.721353082E2,6.664240267E-3
2.721561423E2,7.603310980E-3
2.721769764E2,8.511791937E-3
2.721978105E2,9.658761322E-3
2.722186446E2,1.054332964E-2
2.722394788E2,1.127903350E-2
2.722603129E2,1.194129512E-2
2.722811470E2,1.256177574E-2
2.723019811E2,1.305433456E-2
2.723228153E2,1.332722977E-2
2.723436494E2,1.351958327E-2
2.723644835E2,1.360178180E-2
2.723853176E2,1.376018487E-2
2.724061517E2,1.390555315E-2
2.724269859E2,1.395659521E-2
2.724478200E2,1.418839209E-2
2.724686541E2,1.425212249E-2
2.724894882E2,1.426794659E-2
2.725103224E2,1.422300190E-2
2.725311565E2,1.392730325E-2
2.725519906E2,1.381897926E-2
2.725728247E2,1.351659372E-2
2.725936589E2,1.317331195E-2
2.726144930E2,1.281607337E-2
2.726353271E2,1.225783303E-2
2.726561612E2,1.190542430E-2
2.726769953E2,1.132407226E-2
2.726978295E2,1.059038192E-2
2.727186636E2,9.837038815E-3
2.727394977E2,8.914951235E-3
2.727603318E2,8.094171993E-3
2.727811660E2,7.180420682E-3
2.728020001E2,6.021118723E-3
2.728228342E2,4.875303246E-3
2.728436683E2,3.691896331E-3
2.728645024E2,2.524010139E-3
2.728853366E2,1.526681241E-3
2.729061707E2,3.554972936E-4
2.729270048E2,-7.884120569E-4
2.729478389E2,-1.771654817E-3
2.729686731E2,-2.741774311E-3
2.729895072E2,-3.741744906E-3
2.730103413E2,-4.790413659E-3
2.730311754E2,-5.818828940E-3
2.730520095E2,-7.032079622E-3
2.730728437E2,-8.146557026E-3
2.730936778E2,-9.260853752E-3
2.731145119E2,-1.021558791E-2
2.731353460E2,-1.082038600E-2
2.731561802E2,-1.153789926E-2
2.731770143E2,-1.230012253E-2
2.731978484E2,-1.317273453E-2
2.732186825E2,-1.380182616E-2
2.732395166E2,-1.431910135E-2
2.732603508E2,-1.487781573E-2
2.732811849E2,-1.535805780E-2
2.733020190E2,-1.612830535E-2
2.733228531E2,-1.662047580E-2
2.733436873E2,-1.681198739E-2
2.733645214E2,-1.696339436E-2
2.733853555E2,-1.699085161E-2
2.734061896E2,-1.724579558E-2
2.734270238E2,-1.744726300E-2
2.734478579E2,-1.744671911E-2
2.734686920E2,-1.749178022E-2
2.734895261E2,-1.727064326E-2
2.735103602E2,-1.708847471E-2
2.735311944E2,-1.710493490E-2
2.735520285E2,-1.688038558E-2
2.735728626E2,-1.660530269E-2
2.735936967E2,-1.606407762E-2
2.736145309E2,-1.538909320E-2
2.736353650E2,-1.481205039E-2
2.736561991E2,-1.415327564E-2
2.736770332E2,-1.354758162E-2
2.736978673E2,-1.282516029E-2
2.737187015E2,-1.204980165E-2
2.737395356E2,-1.124414057E-2
2.737603697E2,-1.039060391E-2
2.737812038E2,-9.358856827E-3
2.738020380E2,-8.141976781E-3
2.738228721E2,-6.981679704E-3
2.738437062E2,-5.795028061E-3
2.738645403E2,-4.703374580E-3
2.738853744E2,-3.634051420E-3
2.739062086E2,-2.618236933E-3
2.739270427E2,-1.643988770E-3
2.739478768E2,-6.352926139E-4
2.739687109E2,2.843014081E-4
2.739895451E2,1.176342717E-3
2.740103792E2,1.977825537E-3
2.740312133E2,2.832584083E-3
2.740520474E2,3.851810005E-3
2.740728815E2,4.930599593E-3
2.740937157E2,6.051485427E-3
2.741145498E2,7.123693824E-3
2.741353839E2,7.959047332E-3
2.741562180E2,8.762198500E-3
2.741770522E2,9.515753016E-3
2.741978863E2,1.015327685E-2
2.742187204E2,1.091260649E-2
2.742395545E2,1.143458299E-2
2.742603887E2,1.183511317E-2
2.742812228E2,1.227558497E-2
2.743020569E2,1.269796491E-2
2.743228910E2,1.302478276E-2
2.743437251E2,1.314008702E-2
2.743645593E2,1.342252828E-2
2.743853934E2,1.360137761E-2
2.744062275E2,1.368612144E-2
2.744270616E2,1.375019643E-2
2.744478958E2,1.358047593E-2
2.744687299E2,1.338281855E-2
2.744895640E2,1.315211318E-2
2.745103981E2,1.300171949E-2
2.745312322E2,1.290831249E-2
2.745520664E2,1.276069507E-2
2.745729005E2,1.248794235E-2
2.745937346E2,1.205899566E-2
2.746145687E2,1.143262163E-2
2.746354029E2,1.064432971E-2
2.746562370E2,9.963454679E-3
2.746770711E2,9.214695543E-3
2.746979052E2,8.297489025E-3
2.747187393E2,7.437356748E-3
2.747395735E2,6.518959068E-3
2.747604076E2,5.619448610E-3
2.747812417E2,4.869506229E-3
2.748020758E2,3.804269480E-3
2.748229100E2,2.575468738E-3
2.748437441E2,1.458238345E-3
2.748645782E2,3.264404368E-4
2.748854123E2,-7.386868238E-4
2.749062464E2,-1.678536762E-3
2.749270806E2,-2.433595480E-3
2.749479147E2,-3.315519309E-3
2.749687488E2,-4.102875479E-3
2.749895829E2,-4.808996804E-3
2.750104171E2,-5.619652104E-3
2.750312512E2,-6.269782782E-3
2.750520853E2,-7.230187766E-3
2.750729194E2,-8.306632750E-3
2.750937536E2,-9.333942086E-3
2.751145877E2,-1.041317824E-2
2.751354218E2,-1.139102876E-2
2.751562559E2,-1.242003404E-2
2.751770900E2,-1.322510093E-2
2.751979242E2,-1.382975280E-2
2.752187583E2,-1.435224432E-2
2.752395924E2,-1.476040669E-2
2.752604265E2,-1.521018706E-2
2.752812607E2,-1.561316475E-2
2.753020948E2,-1.603561267E-2
2.753229289E2,-1.654036343E-2
2.753437630E2,-1.680641249E-2
2.753645971E2,-1.687730476E-2
2.753854313E2,-1.693473943E-2
2.754062654E2,-1.684307680E-2
2.754270995E2,-1.666762307E-2
2.754479336E2,-1.644103415E-2
2.754687678E2,-1.614047028E-2
2.754896019E2,-1.578711905E-2
2.755104360E2,-1.551408321E-2
2.755312701E2,-1.532486547E-2
2.755521042E2,-1.505376399E-2
2.755729384E2,-1.467269659E-2
2.755937725E2,-1.411246322E-2
2.756146066E2,-1.345082093E-2
2.756354407E2,-1.266192645E-2
2.756562749E2,-1.189535391E-2
2.756771090E2,-1.117777079E-2
2.756979431E2,-1.030368358E-2
2.757187772E2,-9.427019395E-3
2.757396113E2,-8.506753482E-3
2.757604455E2,-7.586435415E-3
2.757812796E2,-6.681303028E-3
2.758021137E2,-5.784722045E-3
2.758229478E2,-4.918891005E-3
2.758437820E2,-3.838722361E-3
2.758646161E2,-2.633619122E-3
2.758854502E2,-1.434345148E-3
2.759062843E2,-2.429070591E-4
2.759271185E2,7.546976558E-4
2.759479526E2,1.669794903E-3
2.759687867E2,2.755101305E-3
2.759896208E2,3.735968843E-3
2.760104549E2,4.609586671E-3
2.760312891E2,5.470086820E-3
2.760521232E2,6.234989502E-3
2.760729573E2,7.166981697E-3
2.760937914E2,8.106871508E-3
2.761146256E2,9.049164131E-3
2.761354597E2,9.923977777E-3
2.761562938E2,1.061651483E-2
2.761771279E2,1.130392775E-2
2.761979620E2,1.174032129E-2
2.762187962E2,1.227426529E-2
2.762396303E2,1.267817616E-2
2.762604644E2,1.272520330E-2
2.762812985E2,1.302567217E-2
2.763021327E2,1.326300576E-2
2.763229668E2,1.356646325E-2
2.763438009E2,1.396177523E-2
2.763646350E2,1.406850200E-2
2.763854691E2,1.405150443E-2
2.764063033E2,1.384946890E-2
2.764271374E2,1.366675645E-2
2.764479715E2,1.341148838E-2
2.764688056E2,1.309129409E-2
2.764896398E2,1.272510830E-2
2.765104739E2,1.199568063E-2
2.765313080E2,1.150701568E-2
2.765521421E2,1.093010232E-2
2.765729762E2,1.019082218E-2
2.765938104E2,9.776771069E-3
2.766146445E2,8.880875073E-3
2.766354786E2,7.970754057E-3
2.766563127E2,7.201074623E-3
2.766771469E2,6.091959774E-3
2.766979810E2,5.249265581E-3
2.767188151E2,4.355521873E-3
2.767396492E2,3.330142237E-3
2.767604834E2,2.510031220E-3
2.767813175E2,1.643356867E-3
2.768021516E2,6.990287802E-4
2.768229857E2,-3.276002826E-4
2.768438198E2,-1.266793231E-3
2.768646540E2,-2.283279318E-3
2.768854881E2,-3.450660734E-3
2.769063222E2,-4.280325957E-3
2.769271563E2,-5.202748813E-3
2.769479905E2,-6.166662090E-3
2.769688246E2,-7.006595843E-3
2.769896587E2,-8.069965988E-3
2.770104928E2,-8.894814178E-3
2.770313269E2,-9.833123535E-3
2.770521611E2,-1.064924989E-2
2.770729952E2,-1.123130973E-2
2.770938293E2,-1.216777042E-2
2.771146634E2,-1.279745065E-2
2.771354976E2,-1.354877837E-2
2.771563317E2,-1.438142918E-2
2.771771658E2,-1.486237533E-2
2.771979999E2,-1.548683457E-2
2.772188340E2,-1.592077687E-2
2.772396682E2,-1.631608047E-2
2.772605023E2,-1.676621288E-2
2.772813364E2,-1.692653447E-2
2.773021705E2,-1.711969264E-2
2.773230047E2,-1.724757627E-2
2.773438388E2,-1.720252261E-2
2.773646729E2,-1.726487465E-2
2.773855070E2,-1.716237329E-2
2.774063411E2,-1.706184447E-2
2.774271753E2,-1.688063145E-2
2.774480094E2,-1.646670699E-2
2.774688435E2,-1.613225415E-2
2.774896776E2,-1.543211937E-2
2.775105118E2,-1.491613407E-2
2.775313459E2,-1.446820516E-2
2.775521800E2,-1.365027204E-2
2.775730141E2,-1.319633983E-2
2.775938483E2,-1.254550088E-2
2.776146824E2,-1.178243198E-2
2.776355165E2,-1.126336306E-2
2.776563506E2,-1.046880335E-2
2.776771847E2,-9.455193765E-3
2.776980189E2,-8.478050120E-3
2.777188530E2,-7.524592336E-3
2.777396871E2,-6.451731082E-3
2.777605212E2,-5.530626047E-3
2.777813554E2,-4.581982270E-3
2.778021895E2,-3.403113224E-3
2.778230236E2,-2.464540768E-3
2.778438577E2,-1.606644248E-3
2.778646918E2,-6.901777233E-4
2.778855260E2,1.250437344E-4
2.779063601E2,1.203227206E-3
2.779271942E2,2.360428451E-3
2.779480283E2,3.422198817E-3
2.779688625E2,4.671609495E-3
2.779896966E2,5.785705522E-3
2.780105307E2,6.847702898E-3
2.780313648E2,7.745752111E-3
2.780521989E2,8.445950225E-3
2.780730331E2,9.283898398E-3
2.780938672E2,9.920656681E-3
2.781147013E2,1.062233280E-2
2.781355354E2,1.129656006E-2
2.781563696E2,1.174010709E-2
2.781772037E2,1.222419925E-2
2.781980378E2,1.258980669E-2
2.782188719E2,1.298172679E-2
2.782397060E2,1.320698485E-2
2.782605402E2,1.335770637E-2
2.782813743E2,1.354627125E-2
2.783022084E2,1.353913173E-2
2.783230425E2,1.370025054E-2
2.783438767E2,1.349824667E-2
2.783647108E2,1.319882646E-2
2.783855449E2,1.332222018E-2
2.784063790E2,1.308782399E-2
2.784272132E2,1.306474209E-2
2.784480473E2,1.306840405E-2
2.784688814E2,1.258176006E-2
2.784897155E2,1.209907606E-2
2.785105496E2,1.139067952E-2
2.785313838E2,1.067924872E-2
2.785522179E2,9.947394952E-3
2.785730520E2,9.215978906E-3
2.785938861E2,8.377671242E-3
2.786147203E2,7.365889382E-3
2.786355544E2,6.684076041E-3
2.786563885E2,5.848479457E-3
2.786772226E2,5.073534325E-3
2.786980567E2,4.249113612E-3
2.787188909E2,3.020409029E-3
2.787397250E2,2.077709651E-3
2.787605591E2,1.099279849E-3
2.787813932E2,5.435723870E-5
2.788022274E2,-8.024509298E-4
2.788230615E2,-1.938522095E-3
2.788438956E2,-3.027585801E-3
2.788647297E2,-3.951305524E-3
2.788855638E2,-4.945819266E-3
2.789063980E2,-5.650520790E-3
2.789272321E2,-6.485173479E-3
2.789480662E2,-7.421288639E-3
2.789689003E2,-8.443384431E-3
2.789897345E2,-9.607488289E-3
2.790105686E2,-1.034397725E-2
2.790314027E2,-1.138311625E-2
2.790522368E2,-1.211222820E-2
2.790730709E2,-1.260519959E-2
2.790939051E2,-1.338042412E-2
